GeographyCode,WP102EW0001,WP102EW0002,WP102EW0003
E33009469,264,3.02,87.41721854
E33009470,222,6.51,34.10138249
E33009471,246,12.32,19.96753247
E33009472,513,18.52,27.69978402
E33009473,533,28.38,18.78083157
E33009474,436,11.75,37.10638298
E33009475,701,218.89,3.202521815
E33009476,245,18.44,13.28633406
E33009477,284,3,94.66666667
E33009478,213,4.53,47.01986755
E33009479,545,4.08,133.5784314
E33009480,527,11.65,45.2360515
E33009481,433,117.97,3.670424684
E33009482,643,74.8,8.596256684
E33009483,753,751.18,1.002422855
E33009484,301,39.96,7.532532533
E33009485,216,1.92,112.5
E33009486,270,1.74,155.1724138
E33009487,313,12.35,25.34412955
E33009488,306,1.27,240.9448819
E33009489,229,12,19.08333333
E33009490,701,13.02,53.84024578
E33009491,908,2.94,308.8435374
E33009492,2735,10.34,264.5067698
E33009493,267,4.27,62.529274
E33009494,771,0.54,1427.777778
E33009495,675,2.23,302.690583
E33009496,486,0.2,2430
E33009497,451,0.94,479.787234
E33009498,1051,7.25,144.9655172
E33009499,320,1.79,178.7709497
E33009500,363,18.81,19.29824561
E33009501,214,0.35,611.4285714
E33009502,124,0.86,144.1860465
E33009503,322,7.97,40.40150565
E33009504,211,0.79,267.0886076
E33009505,400,5.92,67.56756757
E33009506,215,10.28,20.91439689
E33009507,297,10.24,29.00390625
E33009508,290,13.4,21.64179104
E33009509,255,6.64,38.40361446
E33009510,322,20.61,15.62348375
E33009511,447,70.27,6.361178312
E33009512,667,6.62,100.755287
E33009513,371,21.69,17.10465652
E33009514,1324,9.51,139.2218717
E33009515,705,6.27,112.4401914
E33009516,246,1.92,128.125
E33009517,349,6.28,55.57324841
E33009518,546,7.85,69.55414013
E33009519,629,11.7,53.76068376
E33009520,660,4.5,146.6666667
E33009521,246,8.61,28.57142857
E33009522,239,7.51,31.82423435
E33009523,307,5.81,52.83993115
E33009524,309,7.63,40.49803408
E33009525,661,9,73.44444444
E33009526,380,4.62,82.25108225
E33009527,438,11.72,37.37201365
E33009528,672,8.52,78.87323944
E33009529,374,16.57,22.57091129
E33009530,502,29.59,16.96519094
E33009531,534,17.97,29.71619366
E33009532,803,11.16,71.95340502
E33009533,454,7.87,57.68742058
E33009534,354,4.61,76.78958785
E33009535,449,10.25,43.80487805
E33009536,1097,21.04,52.13878327
E33009537,382,5.32,71.80451128
E33009538,376,2.41,156.0165975
E33009539,720,2.72,264.7058824
E33009540,339,22.71,14.92734478
E33009541,304,15.18,20.02635046
E33009542,339,3.88,87.37113402
E33009543,248,3.54,70.05649718
E33009544,766,14.51,52.7911785
E33009545,640,25.86,24.74864656
E33009546,981,22.88,42.87587413
E33009547,2592,0.99,2618.181818
E33009548,1464,27.04,54.14201183
E33009549,452,15.24,29.65879265
E33009550,397,15.66,25.35121328
E33009551,208,6.64,31.3253012
E33009552,240,7.36,32.60869565
E33009553,210,17.93,11.71221417
E33009554,231,16.89,13.67673179
E33009555,469,16.94,27.68595041
E33009556,377,14.31,26.34521314
E33009557,737,21.36,34.50374532
E33009558,1358,17.08,79.50819672
E33009559,182,4.85,37.5257732
E33009560,509,20.37,24.98772705
E33009561,405,8.59,47.14784633
E33009562,521,13.34,39.05547226
E33009563,327,73.04,4.476998905
E33009564,213,481.92,0.441982072
E33009565,251,132.18,1.898925707
E33009566,543,33.03,16.43960036
E33009567,586,152.84,3.83407485
E33009568,565,84.57,6.680856096
E33009569,641,37.09,17.28228633
E33009570,414,401.27,1.031724275
E33009571,500,18.75,26.66666667
E33009572,681,5.64,120.7446809
E33009573,495,4.44,111.4864865
E33009574,2573,105.02,24.50009522
E33009575,788,17.24,45.70765661
E33009576,666,61.38,10.85043988
E33009577,836,9.04,92.47787611
E33009578,427,71.01,6.013237572
E33009579,321,0.39,823.0769231
E33009580,570,7.2,79.16666667
E33009581,403,16.2,24.87654321
E33009582,269,5.52,48.73188406
E33009583,340,17.15,19.82507289
E33009584,355,31.74,11.18462508
E33009585,239,5.22,45.78544061
E33009586,1203,21.24,56.63841808
E33009587,436,12.68,34.38485804
E33009588,1860,36.11,51.50927721
E33009589,2121,46.86,45.26248399
E33009590,264,8.84,29.86425339
E33009591,242,6.35,38.11023622
E33009592,305,7.71,39.55901427
E33009593,828,8.67,95.5017301
E33009594,223,5.41,41.21996303
E33009595,450,16.37,27.48930971
E33009596,2139,12.78,167.370892
E33009597,736,14.65,50.23890785
E33009598,739,78.4,9.426020408
E33009599,250,15.14,16.51254954
E33009600,725,19.94,36.35907723
E33009601,644,19.37,33.24728962
E33009602,822,11.85,69.36708861
E33009603,237,15.04,15.75797872
E33009604,556,17.88,31.09619687
E33009605,561,8.57,65.46091015
E33009606,291,40.91,7.113175263
E33009607,1471,32.69,44.99847048
E33009608,346,6.87,50.36390102
E33009609,348,119.28,2.91750503
E33009610,496,20.13,24.63984103
E33009611,1434,17.47,82.08357184
E33009612,425,23.48,18.10051107
E33009613,303,7.94,38.16120907
E33009614,3411,5.39,632.83859
E33009615,3039,121.61,24.98972124
E33009616,221,2.24,98.66071429
E33009617,242,2.1,115.2380952
E33009618,596,8.32,71.63461538
E33009619,237,1.77,133.8983051
E33009620,832,5.09,163.4577603
E33009621,1062,25.86,41.06728538
E33009622,1528,12.99,117.6289453
E33009623,950,131.97,7.198605744
E33009624,695,112.74,6.164626574
E33009625,517,30.63,16.87887692
E33009626,1139,523.62,2.175241587
E33009627,406,8.8,46.13636364
E33009628,224,6.47,34.62132921
E33009629,217,1.53,141.8300654
E33009630,245,1.16,211.2068966
E33009631,213,1.73,123.1213873
E33009632,729,4.33,168.3602771
E33009633,674,6.35,106.1417323
E33009634,385,9.53,40.39874082
E33009635,277,7.48,37.03208556
E33009636,288,12.1,23.80165289
E33009637,307,7.64,40.18324607
E33009638,1081,21.75,49.70114943
E33009639,313,4.26,73.4741784
E33009640,664,16.92,39.24349882
E33009641,341,8.74,39.01601831
E33009642,435,5.21,83.49328215
E33009643,1151,15.08,76.32625995
E33009644,610,8.75,69.71428571
E33009645,475,10.56,44.98106061
E33009646,688,14.53,47.3503097
E33009647,448,31.59,14.18170307
E33009648,671,53.29,12.59148058
E33009649,219,6.57,33.33333333
E33009650,677,79.89,8.474151959
E33009651,646,20.06,32.20338983
E33009652,726,46.39,15.64992455
E33009653,239,42.42,5.634134842
E33009654,747,14.77,50.57549086
E33009655,245,6.99,35.05007153
E33009656,254,18.09,14.04090658
E33009657,608,11.48,52.96167247
E33009658,566,918.08,0.616504008
E33009659,456,225.07,2.026036344
E33009660,261,4.14,63.04347826
E33009661,849,7.48,113.5026738
E33009662,197,6.84,28.80116959
E33009663,582,7.71,75.48638132
E33009664,358,7.07,50.63649222
E33009665,271,2.38,113.8655462
E33009666,527,10.09,52.22993062
E33009667,561,11.88,47.22222222
E33009668,776,11.68,66.43835616
E33009669,377,3.48,108.3333333
E33009670,1122,3.37,332.9376855
E33009671,669,6.1,109.6721311
E33009672,714,2.4,297.5
E33009673,315,13.96,22.56446991
E33009674,889,41.33,21.50979918
E33009675,278,354.68,0.78380512
E33009676,589,28.46,20.69571328
E33009677,376,73.05,5.14715948
E33009678,305,23.53,12.96217595
E33009679,1114,12.61,88.34258525
E33009680,240,0.9,266.6666667
E33009681,296,10.38,28.51637765
E33009682,1249,18.6,67.15053763
E33009683,502,16.32,30.75980392
E33009684,345,7.03,49.07539118
E33009685,674,18.61,36.21708759
E33009686,900,171.31,5.253633763
E33009687,277,65.38,4.236769654
E33009688,847,56.38,15.02305782
E33009689,905,15.51,58.34945197
E33009690,552,9.38,58.84861407
E33009691,545,6.35,85.82677165
E33009692,551,97.85,5.631067961
E33009693,274,60.88,4.50065703
E33009694,1658,44.91,36.91828101
E33009695,596,4.12,144.6601942
E33009696,249,4.63,53.77969762
E33009697,602,17.38,34.63751438
E33009698,212,7.78,27.24935733
E33009699,363,2.22,163.5135135
E33009700,375,4.63,80.99352052
E33009701,1085,37.74,28.74933757
E33009702,583,19.12,30.4916318
E33009703,1783,21.4,83.31775701
E33009704,232,9.58,24.217119
E33009705,682,73.22,9.314394974
E33009706,350,905.98,0.386321994
E33009707,615,15.21,40.43392505
E33009708,575,19.77,29.08447142
E33009709,223,20.08,11.10557769
E33009710,705,10.79,65.33827618
E33009711,656,24.72,26.53721683
E33009712,213,3.81,55.90551181
E33009713,353,3.62,97.51381215
E33009714,479,160.92,2.976634352
E33009715,220,27.03,8.139104698
E33009716,394,9.16,43.01310044
E33009717,338,15.8,21.39240506
E33009718,208,4.51,46.11973392
E33009719,320,2.9,110.3448276
E33009720,222,1.81,122.6519337
E33009721,200,1.45,137.9310345
E33009722,674,11.13,60.55705301
E33009723,947,73.03,12.96727372
E33009724,244,12.1,20.16528926
E33009725,291,2.32,125.4310345
E33009726,675,4.03,167.4937965
E33009727,247,2.83,87.27915194
E33009728,230,1.41,163.1205674
E33009729,311,1.16,268.1034483
E33009730,324,4.59,70.58823529
E33009731,341,0.77,442.8571429
E33009732,296,1.86,159.1397849
E33009733,2207,63.75,34.61960784
E33009734,1917,209.73,9.140323273
E33009735,1244,34.73,35.8191765
E33009736,378,341.21,1.107822162
E33009737,1177,97.77,12.0384576
E33009738,1527,66.12,23.09437387
E33009739,458,35.53,12.89051506
E33009740,264,26.81,9.847071988
E33009741,412,34.89,11.80854113
E33009742,2015,64.93,31.03342061
E33009743,3407,39.62,85.99192327
E33009744,481,10.75,44.74418605
E33009745,511,31.88,16.02885822
E33009746,353,5.59,63.14847943
E33009747,678,13.34,50.82458771
E33009748,708,38.31,18.48081441
E33009749,300,6.6,45.45454545
E33009750,484,7.53,64.27622842
E33009751,201,7.49,26.83578104
E33009752,335,7.59,44.1370224
E33009753,471,7.9,59.62025316
E33009754,243,2.71,89.66789668
E33009755,286,2.27,125.9911894
E33009756,250,1.64,152.4390244
E33009757,370,1.21,305.785124
E33009758,228,1.64,139.0243902
E33009759,840,2.88,291.6666667
E33009760,727,2.42,300.4132231
E33009761,357,2.53,141.1067194
E33009762,212,1.03,205.8252427
E33009763,352,7.78,45.24421594
E33009764,562,76.68,7.329160146
E33009765,567,4.05,140
E33009766,623,0.66,943.9393939
E33009767,375,6.03,62.18905473
E33009768,263,1.31,200.7633588
E33009769,307,2.38,128.9915966
E33009770,687,5.34,128.6516854
E33009771,675,27.98,24.12437455
E33009772,274,1.12,244.6428571
E33009773,394,2.46,160.1626016
E33009774,217,0.59,367.7966102
E33009775,818,2.06,397.0873786
E33009776,231,1.06,217.9245283
E33009777,216,0.67,322.3880597
E33009778,390,0.83,469.8795181
E33009779,222,0.92,241.3043478
E33009780,255,0.76,335.5263158
E33009781,284,4.7,60.42553191
E33009782,454,2.56,177.34375
E33009783,239,2.91,82.13058419
E33009784,1063,52.36,20.30175707
E33009785,474,13.33,35.55888972
E33009786,901,46.48,19.38468158
E33009787,278,16.6,16.74698795
E33009788,311,9.98,31.16232465
E33009789,879,10.71,82.07282913
E33009790,956,48.36,19.76840364
E33009791,690,15.51,44.48742747
E33009792,471,3.75,125.6
E33009793,1480,15.85,93.37539432
E33009794,208,4.29,48.48484848
E33009795,241,10.68,22.56554307
E33009796,233,5.58,41.7562724
E33009797,285,5.44,52.38970588
E33009798,1321,39.63,33.33333333
E33009799,329,18.8,17.5
E33009800,332,4.35,76.32183908
E33009801,539,7.46,72.25201072
E33009802,539,4.78,112.7615063
E33009803,281,8.68,32.37327189
E33009804,295,14.52,20.31680441
E33009805,991,11.91,83.20738875
E33009806,780,19.94,39.11735206
E33009807,534,18.53,28.81813276
E33009808,499,16.68,29.91606715
E33009809,206,12.11,17.01073493
E33009810,2525,27.39,92.18692954
E33009811,777,9.52,81.61764706
E33009812,505,6.39,79.02973396
E33009813,430,18.96,22.67932489
E33009814,590,23.05,25.59652928
E33009815,278,28.91,9.61604981
E33009816,525,25.94,20.23901311
E33009817,316,151.57,2.084845286
E33009818,680,97.17,6.998044664
E33009819,213,16.29,13.07550645
E33009820,1226,36.8,33.31521739
E33009821,916,37.95,24.1370224
E33009822,246,18.54,13.26860841
E33009823,565,19.79,28.54977261
E33009824,216,12.07,17.89560895
E33009825,357,3.38,105.6213018
E33009826,261,6.52,40.03067485
E33009827,654,12.92,50.61919505
E33009828,1021,15.4,66.2987013
E33009829,225,14.65,15.35836177
E33009830,209,19.71,10.60375444
E33009831,309,1.88,164.3617021
E33009832,233,0.85,274.1176471
E33009833,226,2.17,104.1474654
E33009834,322,6.15,52.35772358
E33009835,978,3.63,269.4214876
E33009836,273,6.28,43.47133758
E33009837,212,5.53,38.3363472
E33009838,538,1.78,302.247191
E33009839,1578,7.04,224.1477273
E33009840,240,1.07,224.2990654
E33009841,366,4.08,89.70588235
E33009842,485,3.15,153.968254
E33009843,239,3.7,64.59459459
E33009844,630,13.22,47.65506808
E33009845,331,8.03,41.22042341
E33009846,616,1.25,492.8
E33009847,336,2.24,150
E33009848,250,1.31,190.8396947
E33009849,681,0.77,884.4155844
E33009850,441,1.89,233.3333333
E33009851,895,1.17,764.957265
E33009852,209,0.67,311.9402985
E33009853,385,0.77,500
E33009854,413,1.58,261.3924051
E33009855,614,2.05,299.5121951
E33009856,266,1.67,159.2814371
E33009857,457,1.44,317.3611111
E33009858,570,1.81,314.9171271
E33009859,353,0.93,379.5698925
E33009860,204,2.48,82.25806452
E33009861,251,1.75,143.4285714
E33009862,218,0.74,294.5945946
E33009863,311,2.96,105.0675676
E33009864,258,1.58,163.2911392
E33009865,461,2.8,164.6428571
E33009866,5373,10.53,510.2564103
E33009867,795,42.71,18.61390775
E33009868,1134,45.98,24.66289691
E33009869,1928,72.93,26.43630879
E33009870,746,8.33,89.55582233
E33009871,275,5.8,47.4137931
E33009872,313,51.84,6.037808642
E33009873,909,20.58,44.16909621
E33009874,306,7.48,40.90909091
E33009875,838,31.73,26.41033722
E33009876,645,9.52,67.75210084
E33009877,471,13.9,33.88489209
E33009878,209,5.84,35.78767123
E33009879,493,4.33,113.8568129
E33009880,295,3.09,95.46925566
E33009881,212,4.28,49.53271028
E33009882,238,5.94,40.06734007
E33009883,337,4.98,67.67068273
E33009884,237,5.76,41.14583333
E33009885,259,3.39,76.40117994
E33009886,219,3.76,58.24468085
E33009887,641,7.88,81.34517766
E33009888,505,15.69,32.1861058
E33009889,312,3.77,82.75862069
E33009890,244,3,81.33333333
E33009891,452,1.8,251.1111111
E33009892,232,2.28,101.754386
E33009893,328,6.13,53.50734095
E33009894,3637,143.76,25.29910963
E33009895,212,128.51,1.649677068
E33009896,871,235.03,3.705909884
E33009897,817,107.14,7.625536681
E33009898,408,9.37,43.54322305
E33009899,284,0.98,289.7959184
E33009900,426,4.08,104.4117647
E33009901,1707,1444.01,1.182124778
E33009902,684,19.65,34.80916031
E33009903,297,15.14,19.61690885
E33009904,231,2.89,79.93079585
E33009905,246,1.52,161.8421053
E33009906,237,1.91,124.0837696
E33009907,292,1.6,182.5
E33009908,224,3.82,58.63874346
E33009909,309,10.72,28.82462687
E33009910,623,72.66,8.574181118
E33009911,258,60.81,4.242723236
E33009912,1354,25.33,53.45440189
E33009913,212,7.53,28.15405046
E33009914,665,20.07,33.13403089
E33009915,917,12.72,72.09119497
E33009916,878,884.77,0.992348294
E33009917,379,1693.6,0.223783656
E33009918,311,2456.43,0.126606498
E33009919,857,6.25,137.12
E33009920,317,46.95,6.751863685
E33009921,633,107.18,5.905952603
E33009922,992,272.21,3.644245252
E33009923,205,3.17,64.66876972
E33009924,369,4.49,82.18262806
E33009925,221,4.86,45.47325103
E33009926,329,398.42,0.825761759
E33009927,322,7.13,45.16129032
E33009928,266,1.96,135.7142857
E33009929,226,1.14,198.245614
E33009930,545,1.35,403.7037037
E33009931,2146,0.66,3251.515152
E33009932,454,1.42,319.7183099
E33009933,195,1.42,137.3239437
E33009934,209,3.82,54.71204188
E33009935,322,728.85,0.441791864
E33009936,413,1790.69,0.230637352
E33009937,507,192.76,2.630213737
E33009938,606,258.99,2.339858682
E33009939,386,29.9,12.909699
E33009940,338,208.63,1.620092988
E33009941,1492,167.93,8.88465432
E33009942,142,239.38,0.593199098
E33009943,547,46.4,11.7887931
E33009944,546,6.44,84.7826087
E33009945,288,596.02,0.483205262
E33009946,629,4.02,156.4676617
E33009947,213,3.67,58.03814714
E33009948,336,16.1,20.86956522
E33009949,247,3.69,66.93766938
E33009950,559,8.16,68.50490196
E33009951,198,21.83,9.070087036
E33009952,1447,46.89,30.85945831
E33009953,242,8.07,29.98760843
E33009954,287,1.86,154.3010753
E33009955,1116,14.01,79.65738758
E33009956,200,2.62,76.33587786
E33009957,289,1.66,174.0963855
E33009958,281,4.63,60.69114471
E33009959,500,3.07,162.8664495
E33009960,510,2.47,206.4777328
E33009961,342,3.38,101.183432
E33009962,1809,74.99,24.12321643
E33009963,523,23.41,22.34087997
E33009964,237,9.64,24.58506224
E33009965,463,24.61,18.81349045
E33009966,1432,111.79,12.80973253
E33009967,563,49.96,11.26901521
E33009968,891,22.53,39.54727031
E33009969,617,17.04,36.20892019
E33009970,1068,92.08,11.5986099
E33009971,228,67.24,3.390838786
E33009972,374,85.01,4.399482414
E33009973,327,90.2,3.625277162
E33009974,376,47.01,7.998298234
E33009975,319,62.68,5.089342693
E33009976,210,21.43,9.79934671
E33009977,1122,77.83,14.41603495
E33009978,337,107.24,3.142484148
E33009979,442,6.12,72.22222222
E33009980,200,34.71,5.762028234
E33009981,343,1027.04,0.333969466
E33009982,460,54.4,8.455882353
E33009983,276,269.49,1.024156741
E33009984,380,202.21,1.879234459
E33009985,509,44.14,11.53149071
E33009986,1063,16.06,66.18929016
E33009987,697,9.76,71.41393443
E33009988,1397,40.91,34.14813004
E33009989,274,4.13,66.34382567
E33009990,264,20,13.2
E33009991,349,1.54,226.6233766
E33009992,938,1.45,646.8965517
E33009993,560,9.23,60.67172264
E33009994,385,51.66,7.452574526
E33009995,715,9.41,75.98299681
E33009996,325,3.35,97.01492537
E33009997,404,3.23,125.0773994
E33009998,239,0.69,346.3768116
E33009999,259,11.38,22.75922671
E33010000,512,1.21,423.1404959
E33010001,559,5.47,102.1937843
E33010002,295,1.68,175.5952381
E33010003,567,3.76,150.7978723
E33010004,203,0.97,209.2783505
E33010005,372,0.62,600
E33010006,284,1.66,171.0843373
E33010007,339,2.36,143.6440678
E33010008,279,0.84,332.1428571
E33010009,642,2.06,311.6504854
E33010010,238,3.84,61.97916667
E33010011,232,6.78,34.21828909
E33010012,566,1.09,519.266055
E33010013,456,253.12,1.801517067
E33010014,1177,284.84,4.132144362
E33010015,469,191.23,2.452544057
E33010016,734,144.91,5.065212891
E33010017,346,333.61,1.037139174
E33010018,409,15.11,27.06816678
E33010019,251,7.85,31.97452229
E33010020,581,31.19,18.62776531
E33010021,255,15.09,16.89860835
E33010022,327,2.05,159.5121951
E33010023,270,2.65,101.8867925
E33010024,315,2.56,123.046875
E33010025,779,1680.74,0.463486322
E33010026,631,339.55,1.858341923
E33010027,1009,516.55,1.953344304
E33010028,489,52.84,9.254352763
E33010029,431,24.42,17.64946765
E33010030,623,122.73,5.076183492
E33010031,648,49.31,13.14135064
E33010032,1598,26.84,59.53800298
E33010033,643,130.27,4.935902357
E33010034,1467,77.49,18.93147503
